artist,count,cover,title,title(artist)
이영현,163,쏘쎄,천년의 사랑,♪천년의 사랑(이영현)
길구봉구,145,쏘쎄,바람이 불었으면 좋겠어,♪바람이 불었으면 좋겠어(길구봉구)
쏘쎄지,138,쏘쎄,눈 감는 날까지,♪눈 감는 날까지(쏘쎄지)
씨야,131,쏘쎄,구두,♪구두(씨야)
이영현,130,쏘쎄,잠시만 안녕,♪잠시만 안녕(이영현)
엠씨더맥스,123,쏘쎄,입술의 말,♪입술의 말(엠씨더맥스)
쏘쎄지,115,쏘쎄,삼켜내,♪삼켜내(쏘쎄지)
이수(엠씨더맥스),111,쏘쎄,My Way,♪My Way(이수(엠씨더맥스))
다비치,105,쏘쎄,모르시나요,♪모르시나요(다비치)
김경호,102,쏘쎄,와인(迗人),♪와인(迗人)(김경호)
활,96,쏘쎄,Say Yes,♪Say Yes(활)
엠씨더맥스,90,쏘쎄,어디에도,♪어디에도(엠씨더맥스)
심규선,88,쏘쎄,부디,♪부디(심규선)
이예준,87,쏘쎄,그날에 나는 맘이 편했을까,♪그날에 나는 맘이 편했을까(이예준)
다비치,86,쏘쎄,너 없는 시간들,♪너 없는 시간들(다비치)
"김연지, 이보람",84,쏘쎄,비의 노래,"♪비의 노래(김연지, 이보람)"
다비치,78,쏘쎄,8282,♪8282(다비치)
이문세,74,쏘,사랑은 늘 도망가,♪사랑은 늘 도망가(이문세)
남순,73,쏘쎄,널 위해,♪널 위해(남순)
권진원,72,쏘쎄,Happy Birthday To You,♪Happy Birthday To You(권진원)
이예준,70,쏘쎄,미친 소리,♪미친 소리(이예준)
소찬휘,69,쏘쎄,Tears,♪Tears(소찬휘)
심규선,67,쏘,아라리,♪아라리(심규선)
버블 시스터즈,66,쏘쎄,하늘에서 남자들이 비처럼 내려와,♪하늘에서 남자들이 비처럼 내려와(버블 시스터즈)
빅마마,65,쏘쎄,하루만 더,♪하루만 더(빅마마)
어쿠스틱 콜라보,64,쏘,"묘해, 너와","♪묘해, 너와(어쿠스틱 콜라보)"
"경서예지, 전건호",63,쏘쎄,다정히 내 이름을 부르면,"♪다정히 내 이름을 부르면(경서예지, 전건호)"
"윤민수, 신용재",62,쏘쎄,인연,"♪인연(윤민수, 신용재)"
장연주,59,쏘쎄,여가,♪여가(장연주)
SG 워너비,58,쏘쎄,라라라,♪라라라(SG 워너비)
빅마마,56,쏘쎄,연,♪연(빅마마)
아이유,55,쏘쎄,내 손을 잡아,♪내 손을 잡아(아이유)
빅마마,55,쏘쎄,체념,♪체념(빅마마)
다비치,54,쏘쎄,그대니까요,♪그대니까요(다비치)
김상민,53,쏘쎄,You,♪You(김상민)
포맨,53,쏘쎄,눈 떠보니 이별이더라,♪눈 떠보니 이별이더라(포맨)
씨야,53,쏘쎄,사랑의 인사,♪사랑의 인사(씨야)
"제아, 이영현",53,쏘쎄,하모니,"♪하모니(제아, 이영현)"
"이홍기, 유회승",52,쏘쎄,사랑했었다,"♪사랑했었다(이홍기, 유회승)"
다비치,52,쏘쎄,안녕이라고 말하지마,♪안녕이라고 말하지마(다비치)
씨야,51,쏘쎄,미친 사랑의 노래,♪미친 사랑의 노래(씨야)
임재현,51,쏘쎄,조금 취했어(Prod. 2soo),♪조금 취했어(Prod. 2soo)(임재현)
god,51,쏘쎄,촛불하나,♪촛불하나(god)
WSG워너비,50,쏘쎄,그때 그 순간 그대로,♪그때 그 순간 그대로(WSG워너비)
큰콩땅콩,50,쏘쎄,불놀이야,♪불놀이야(큰콩땅콩)
"정인, 윤종신",50,쏘,오르막길,"♪오르막길(정인, 윤종신)"
지아,48,쏘쎄,술 한잔 해요,♪술 한잔 해요(지아)
어쿠스틱 콜라보,47,쏘,너무 보고싶어,♪너무 보고싶어(어쿠스틱 콜라보)
백지영,46,쏘쎄,거짓말이라도 해서 널 보고싶어,♪거짓말이라도 해서 널 보고싶어(백지영)
김경호,46,쏘쎄,비정,♪비정(김경호)
주니퍼,46,쏘쎄,하늘 끝에서 흘린 눈물,♪하늘 끝에서 흘린 눈물(주니퍼)
거미,44,쏘쎄,기억해줘요 내 모든 날과 그때를,♪기억해줘요 내 모든 날과 그때를(거미)
윤하,44,쏘쎄,사건의 지평선,♪사건의 지평선(윤하)
케이윌,43,쏘쎄,내 생에 아름다운,♪내 생에 아름다운(케이윌)
에일리,42,쏘쎄,Heaven,♪Heaven(에일리)
"조유진, 박기영",42,쏘쎄,나에게로의 초대,"♪나에게로의 초대(조유진, 박기영)"
HYNN(박혜원),42,쏘쎄,시든 꽃에 물을 주듯,♪시든 꽃에 물을 주듯(HYNN(박혜원))
엠씨더맥스,41,쏘쎄,바라보기,♪바라보기(엠씨더맥스)
박완규,41,쏘쎄,사랑하기 전에는,♪사랑하기 전에는(박완규)
마마무,40,쏘쎄,딜라일라,♪딜라일라(마마무)
자우림,40,쏘쎄,"스물다섯, 스물하나","♪스물다섯, 스물하나(자우림)"
박화요비,38,쏘쎄,그런 일은,♪그런 일은(박화요비)
지아,38,쏘쎄,물론,♪물론(지아)
에일리,38,쏘쎄,첫눈처럼 너에게 가겠다,♪첫눈처럼 너에게 가겠다(에일리)
거미,38,쏘쎄,친구라도 될 걸 그랬어,♪친구라도 될 걸 그랬어(거미)
"디셈버, 제이세라",37,쏘쎄,"가슴으로 운다(Feat. 아이린, 윤미)","♪가슴으로 운다(Feat. 아이린, 윤미)(디셈버, 제이세라)"
다비치,37,쏘쎄,거북이,♪거북이(다비치)
김호중,37,쏘쎄,고맙소,♪고맙소(김호중)
케이시,37,쏘,나 그댈위해 시 한편을 쓰겠어,♪나 그댈위해 시 한편을 쓰겠어(케이시)
소향,37,쏘쎄,바람의 노래,♪바람의 노래(소향)
얀,37,쏘쎄,심(心),♪심(心)(얀)
마크툽,37,쏘쎄,오늘도 빛나는 너에게(Feat.이라온),♪오늘도 빛나는 너에게(Feat.이라온)(마크툽)
다비치,37,쏘쎄,팡파레,♪팡파레(다비치)
가비엔제이,37,쏘쎄,해바라기(Feat. 써니사이드 MJ),♪해바라기(Feat. 써니사이드 MJ)(가비엔제이)
The One(더원),36,쏘쎄,사랑아,♪사랑아(The One(더원))
이승철,36,쏘쎄,서쪽 하늘,♪서쪽 하늘(이승철)
케이시,36,쏘,진심이 담긴 노래,♪진심이 담긴 노래(케이시)
엠씨더맥스,35,쏘쎄,사계(하루살이),♪사계(하루살이)(엠씨더맥스)
싸이,35,쏘쎄,환희,♪환희(싸이)
이선희,34,쏘쎄,그 중에 그대를 만나,♪그 중에 그대를 만나(이선희)
엠씨더맥스,34,쏘쎄,너의 흔적,♪너의 흔적(엠씨더맥스)
심규선,34,쏘,야래향,♪야래향(심규선)
방탄소년단,33,쏘쎄,Dynamite,♪Dynamite(방탄소년단)
Koreana,33,쏘쎄,The Victory,♪The Victory(Koreana)
싸이,33,쏘쎄,기댈곳,♪기댈곳(싸이)
마야,33,쏘쎄,나를 외치다,♪나를 외치다(마야)
서영은,33,쏘쎄,내 안의 그대,♪내 안의 그대(서영은)
알리,33,쏘쎄,넋두리,♪넋두리(알리)
V.O.S,32,쏘쎄,다시 만날까 봐,♪다시 만날까 봐(V.O.S)
박정현,31,쏘쎄,꿈에,♪꿈에(박정현)
금잔디,31,쏘쎄,나를 살게하는 사랑,♪나를 살게하는 사랑(금잔디)
다비치,31,쏘쎄,미워도 사랑하니까,♪미워도 사랑하니까(다비치)
거북이,31,쏘쎄,비행기,♪비행기(거북이)
백지영,31,쏘쎄,사랑안해,♪사랑안해(백지영)
지아,31,쏘쎄,이건 내 노래,♪이건 내 노래(지아)
정은지,31,쏘쎄,하늘바라기(Feat. 하림),♪하늘바라기(Feat. 하림)(정은지)
왁스,31,쏘쎄,화장을 고치고,♪화장을 고치고(왁스)
마마무,30,쏘쎄,Decalcomanie,♪Decalcomanie(마마무)
버즈,30,쏘쎄,My Love(And),♪My Love(And)(버즈)
거미,30,쏘쎄,You Are My Everything,♪You Are My Everything(거미)
김경호,30,쏘쎄,금지된 사랑,♪금지된 사랑(김경호)
아이유,30,쏘쎄,밤편지,♪밤편지(아이유)
김태우,30,쏘쎄,사랑비,♪사랑비(김태우)
이무진,30,쏘쎄,신호등,♪신호등(이무진)
신해철,29,쏘쎄,민물장어의 꿈,♪민물장어의 꿈(신해철)
에일리,29,쏘쎄,보여줄게,♪보여줄게(에일리)
금잔디,29,쏘쎄,오라버니,♪오라버니(금잔디)
신예영,29,쏘쎄,우리 왜 헤어져야 해,♪우리 왜 헤어져야 해(신예영)
엠씨더맥스,29,쏘쎄,처음처럼,♪처음처럼(엠씨더맥스)
장윤정,29,쏘쎄,초혼,♪초혼(장윤정)
서영은,29,쏘쎄,혼자가 아닌 나,♪혼자가 아닌 나(서영은)
"윤민수, 송가인, 치타",28,쏘쎄,님아,"♪님아(윤민수, 송가인, 치타)"
이문세,28,쏘쎄,붉은 노을,♪붉은 노을(이문세)
김연우,28,쏘쎄,여전히 아름다운지,♪여전히 아름다운지(김연우)
더 크로스,27,쏘쎄,당신을 위하여,♪당신을 위하여(더 크로스)
거미,27,쏘,어른아이,♪어른아이(거미)
벤,27,쏘쎄,열애중,♪열애중(벤)
다비치,27,쏘쎄,이 사랑,♪이 사랑(다비치)
유정석,27,쏘쎄,질풍가도,♪질풍가도(유정석)
허각,26,쏘쎄,Hello,♪Hello(허각)
배치기,26,쏘쎄,No.3(Feat. Sol Flower),♪No.3(Feat. Sol Flower)(배치기)
송하예,26,쏘쎄,니 소식,♪니 소식(송하예)
유미,26,쏘쎄,별,♪별(유미)
이하이,26,쏘쎄,한숨,♪한숨(이하이)
gavy nj project group[H7美人(미인)(가비엔제이)],25,쏘쎄,LOVE ALL,♪LOVE ALL(gavy nj project group[H7美人(미인)(가비엔제이)])
김동희,25,쏘쎄,그대를 그대를,♪그대를 그대를(김동희)
다비치,25,쏘쎄,너에게 못했던 내 마지막 말은,♪너에게 못했던 내 마지막 말은(다비치)
이승철,25,쏘쎄,말리꽃,♪말리꽃(이승철)
먼데이 키즈,25,쏘쎄,사랑이 식었다고 말해도 돼,♪사랑이 식었다고 말해도 돼(먼데이 키즈)
지아,25,쏘쎄,사랑하기 싫어,♪사랑하기 싫어(지아)
알리,25,쏘쎄,서약,♪서약(알리)
씨야,25,쏘쎄,여인의 향기,♪여인의 향기(씨야)
서문탁,24,쏘쎄,"사랑, 결코 시들지 않는...","♪사랑, 결코 시들지 않는...(서문탁)"
지아,24,쏘쎄,사랑만 알아서,♪사랑만 알아서(지아)
유미,24,쏘쎄,사랑은 언제나 목마르다,♪사랑은 언제나 목마르다(유미)
린,24,쏘쎄,시간을 거슬러,♪시간을 거슬러(린)
아이유,24,쏘쎄,좋은 날,♪좋은 날(아이유)
러브홀릭스,23,쏘쎄,Butterfly,♪Butterfly(러브홀릭스)
Beyonce,23,쏘쎄,Listen,♪Listen(Beyonce)
태연,23,쏘쎄,만약에,♪만약에(태연)
양정승,23,쏘쎄,밤하늘의 별을...(With KCM & No Noo),♪밤하늘의 별을...(With KCM & No Noo)(양정승)
안예은,23,쏘쎄,상사화,♪상사화(안예은)
이선희,23,쏘쎄,왜 나만,♪왜 나만(이선희)
이선희,23,쏘쎄,인연,♪인연(이선희)
김보경,23,쏘쎄,혼자라고 생각말기,♪혼자라고 생각말기(김보경)
마마무,22,쏘쎄,Mr.애매모호,♪Mr.애매모호(마마무)
먼데이 키즈,22,쏘쎄,가을 안부,♪가을 안부(먼데이 키즈)
다비치,22,쏘쎄,그냥 안아달란 말야,♪그냥 안아달란 말야(다비치)
김필,22,쏘쎄,그때 그 아인,♪그때 그 아인(김필)
BMK,22,쏘쎄,물들어,♪물들어(BMK)
강민경,22,쏘쎄,사랑해서 그래,♪사랑해서 그래(강민경)
최유리,22,쏘쎄,이것밖에,♪이것밖에(최유리)
송하예,22,쏘쎄,행복해,♪행복해(송하예)
김연지,22,쏘쎄,홍대거리에서(그 여자..),♪홍대거리에서(그 여자..)(김연지)
심규선,22,쏘,화조도 花鳥圖,♪화조도 花鳥圖(심규선)
순순희,21,쏘쎄,그대가 내 안에 박혔다,♪그대가 내 안에 박혔다(순순희)
모모랜드,21,쏘쎄,바나나차차,♪바나나차차(모모랜드)
조성모,21,쏘쎄,불멸의 사랑,♪불멸의 사랑(조성모)
양파,21,쏘쎄,사랑..그게 뭔데,♪사랑..그게 뭔데(양파)
인순이,21,쏘쎄,아버지,♪아버지(인순이)
제이세라,21,쏘쎄,언제나 사랑해,♪언제나 사랑해(제이세라)
엠씨더맥스,21,쏘쎄,행복하지 말아요,♪행복하지 말아요(엠씨더맥스)
소찬휘,21,쏘쎄,현명한 선택,♪현명한 선택(소찬휘)
노라조,21,쏘쎄,형,♪형(노라조)
벤,21,쏘쎄,희재,♪희재(벤)
Mark Ronson,20,쏘쎄,Uptown Funk(Feat. Bruno Mars),♪Uptown Funk(Feat. Bruno Mars)(Mark Ronson)
김범수,20,쏘쎄,그댄 행복에 살텐데,♪그댄 행복에 살텐데(김범수)
소진,20,쏘,꿈에라도,♪꿈에라도(소진)
지아,20,쏘쎄,난 행복해,♪난 행복해(지아)
이은미,20,쏘쎄,녹턴,♪녹턴(이은미)
케이윌,20,쏘쎄,말해! 뭐해?,♪말해! 뭐해?(케이윌)
소찬휘,20,쏘쎄,일엽락,♪일엽락(소찬휘)
조선블루스,20,쏘쎄,작야,♪작야(조선블루스)
린,19,쏘쎄,...사랑했잖아...,♪...사랑했잖아...(린)
김연자,19,쏘쎄,10분내로,♪10분내로(김연자)
알리,19,쏘쎄,365일,♪365일(알리)
빅마마,19,쏘쎄,Break Away,♪Break Away(빅마마)
에일리,19,쏘쎄,U & I,♪U & I(에일리)
김연지,19,쏘쎄,Whisky on the Rock,♪Whisky on the Rock(김연지)
다비치,19,쏘쎄,그대를 잊는다는 건,♪그대를 잊는다는 건(다비치)
정승환,19,쏘쎄,눈사람,♪눈사람(정승환)
나오미,19,쏘쎄,몹쓸 사랑,♪몹쓸 사랑(나오미)
지아,19,쏘쎄,물끄러미,♪물끄러미(지아)
디셈버,19,쏘쎄,별이될께,♪별이될께(디셈버)
럼블피쉬,19,쏘쎄,비와 당신,♪비와 당신(럼블피쉬)
"임재범, 박정현",19,쏘쎄,사랑보다 깊은 상처,"♪사랑보다 깊은 상처(임재범, 박정현)"
이클립스,19,쏘쎄,소나기,♪소나기(이클립스)
김나영,19,쏘,솔직하게 말해서 나,♪솔직하게 말해서 나(김나영)
스탠딩 에그,19,쏘쎄,오래된 노래,♪오래된 노래(스탠딩 에그)
백지영,19,쏘쎄,잊지 말아요,♪잊지 말아요(백지영)
조정석,19,쏘쎄,좋아좋아,♪좋아좋아(조정석)
알리,19,쏘쎄,지우개,♪지우개(알리)
마크툽,19,쏘쎄,찰나가 영원이 될 때,♪찰나가 영원이 될 때(마크툽)
박재정,19,쏘쎄,헤어지자 말해요,♪헤어지자 말해요(박재정)
벤,19,쏘쎄,혼술하고 싶은 밤,♪혼술하고 싶은 밤(벤)
더 크로스,18,쏘쎄,Don't Cry,♪Don't Cry(더 크로스)
손승연,18,쏘쎄,Shout,♪Shout(손승연)
김진호,18,쏘쎄,가족사진,♪가족사진(김진호)
박상민,18,쏘쎄,그대인 순간들,♪그대인 순간들(박상민)
거미,18,쏘,기억상실,♪기억상실(거미)
거미,18,쏘쎄,눈꽃,♪눈꽃(거미)
김연지,18,쏘쎄,두눈에. 두볼에. 가슴에,♪두눈에. 두볼에. 가슴에(김연지)
미스에스,18,쏘쎄,바람피지마(Feat. 남규리 Of 씨야),♪바람피지마(Feat. 남규리 Of 씨야)(미스에스)
거북이,18,쏘쎄,빙고,♪빙고(거북이)
FTISLAND,18,쏘쎄,사랑하는 법을 몰라서,♪사랑하는 법을 몰라서(FTISLAND)
장범준,18,쏘쎄,잠이 오질 않네요,♪잠이 오질 않네요(장범준)
HYNN(박혜원),18,쏘쎄,차가워진 이 바람엔 우리가 써있어(Bad Love),♪차가워진 이 바람엔 우리가 써있어(Bad Love)(HYNN(박혜원))
이수(엠씨더맥스),17,쏘쎄,Your Lights,♪Your Lights(이수(엠씨더맥스))
바이브,17,쏘쎄,가을 타나 봐,♪가을 타나 봐(바이브)
얀,17,쏘쎄,그래서 그대는,♪그래서 그대는(얀)
윤하,17,쏘쎄,기다리다,♪기다리다(윤하)
디아,17,쏘쎄,날 위한 이별,♪날 위한 이별(디아)
보보,17,쏘쎄,늦은 후회,♪늦은 후회(보보)
이해리,17,쏘쎄,미운 날,♪미운 날(이해리)
정인,17,쏘쎄,미워요,♪미워요(정인)
진민호,17,쏘쎄,반만,♪반만(진민호)
김동희,17,쏘쎄,썸데이,♪썸데이(김동희)
이선희,17,쏘쎄,아름다운 강산,♪아름다운 강산(이선희)
박화요비,17,쏘쎄,어떤가요,♪어떤가요(박화요비)
주현미,17,쏘쎄,여인의 눈물,♪여인의 눈물(주현미)
가비엔제이,17,쏘쎄,연애소설,♪연애소설(가비엔제이)
CHEEZE(치즈),17,쏘,이렇게 좋아해 본 적이 없어요,♪이렇게 좋아해 본 적이 없어요(CHEEZE(치즈))
벤,16,쏘쎄,180도,♪180도(벤)
이선희,16,쏘쎄,그대 손 놓아요,♪그대 손 놓아요(이선희)
유해준,16,쏘쎄,나에게 그대만이,♪나에게 그대만이(유해준)
DK(디셈버),16,쏘쎄,나와 헤어진 걸 다행이라 생각할 수 있게,♪나와 헤어진 걸 다행이라 생각할 수 있게(DK(디셈버))
HYNN(박혜원),16,쏘쎄,막차,♪막차(HYNN(박혜원))
헤이즈,16,쏘쎄,비도 오고 그래서(Feat. 신용재),♪비도 오고 그래서(Feat. 신용재)(헤이즈)
윤성,16,쏘쎄,사랑은 결국 거짓말,♪사랑은 결국 거짓말(윤성)
한경일,16,쏘,슬픈 초대장,♪슬픈 초대장(한경일)
이선희,16,쏘쎄,오월의 햇살,♪오월의 햇살(이선희)
이소라,16,쏘쎄,제발,♪제발(이소라)
박효신,16,쏘쎄,좋은사람,♪좋은사람(박효신)
박정현,16,쏘쎄,첫인상,♪첫인상(박정현)
코요태,16,쏘쎄,파란,♪파란(코요태)
정키,16,쏘쎄,홀로(Feat. 김나영),♪홀로(Feat. 김나영)(정키)
백지영,15,쏘쎄,Dash,♪Dash(백지영)
박화요비,15,쏘,Lie,♪Lie(박화요비)
Celine Dion,15,쏘쎄,My Heart Will Go On,♪My Heart Will Go On(Celine Dion)
이하이,15,쏘쎄,Rose,♪Rose(이하이)
신용재,15,쏘쎄,가수가 된 이유,♪가수가 된 이유(신용재)
WSG워너비,15,쏘쎄,결국엔 너에게 닿아서,♪결국엔 너에게 닿아서(WSG워너비)
김현정,15,쏘쎄,그녀와의 이별,♪그녀와의 이별(김현정)
거미,15,쏘쎄,그대라서,♪그대라서(거미)
지아,15,쏘쎄,그대만 보여요(Feat. BIGBANG(빅뱅) T.O.P),♪그대만 보여요(Feat. BIGBANG(빅뱅) T.O.P)(지아)
베이비블루,15,쏘쎄,그때 생각나?,♪그때 생각나?(베이비블루)
허각,15,쏘쎄,나를 사랑했던 사람아,♪나를 사랑했던 사람아(허각)
다비치,15,쏘쎄,노을,♪노을(다비치)
케이윌,15,쏘쎄,니가 필요해,♪니가 필요해(케이윌)
이수영,15,쏘,덩그러니,♪덩그러니(이수영)
아이유,15,쏘쎄,미아,♪미아(아이유)
이소라,15,쏘쎄,바람이 분다,♪바람이 분다(이소라)
송이한,15,쏘쎄,밝게 빛나는 별이 되어 비춰줄게,♪밝게 빛나는 별이 되어 비춰줄게(송이한)
전미도,15,쏘쎄,사랑하게 될 줄 알았어,♪사랑하게 될 줄 알았어(전미도)
박기영,15,쏘쎄,시작,♪시작(박기영)
윤하,15,쏘쎄,오늘 헤어졌어요,♪오늘 헤어졌어요(윤하)
"정은지, 서인국",15,쏘쎄,우리 사랑 이대로,"♪우리 사랑 이대로(정은지, 서인국)"
엠씨더맥스,15,쏘쎄,잠시만 안녕,♪잠시만 안녕(엠씨더맥스)
이선희,15,쏘쎄,추억의 책장을 넘기면,♪추억의 책장을 넘기면(이선희)
황인욱,15,쏘쎄,포장마차,♪포장마차(황인욱)
소찬휘,14,쏘,Fine,♪Fine(소찬휘)
15&,14,쏘쎄,I Dream,♪I Dream(15&)
부활,14,쏘쎄,Never Ending Story,♪Never Ending Story(부활)
최용준,14,쏘쎄,갈채,♪갈채(최용준)
뜨거운 감자,14,쏘쎄,고백,♪고백(뜨거운 감자)
린,14,쏘쎄,곰인형(Feat. 해금),♪곰인형(Feat. 해금)(린)
김범수,14,쏘쎄,끝사랑,♪끝사랑(김범수)
SG 워너비,14,쏘쎄,내 사람,♪내 사람(SG 워너비)
박기영,14,쏘쎄,마지막 사랑,♪마지막 사랑(박기영)
나얼,14,쏘쎄,바람기억,♪바람기억(나얼)
김하온,14,쏘,붕붕(Feat. 식케이)(Prod. GroovyRoom),♪붕붕(Feat. 식케이)(Prod. GroovyRoom)(김하온)
다비치,14,쏘쎄,사고쳤어요,♪사고쳤어요(다비치)
영지,14,쏘쎄,사랑하기 싫어,♪사랑하기 싫어(영지)
박보람,14,쏘쎄,세월이 가면,♪세월이 가면(박보람)
에픽하이,14,쏘쎄,우산(Feat. 윤하),♪우산(Feat. 윤하)(에픽하이)
V.O.S,14,쏘쎄,울어,♪울어(V.O.S)
임재범,14,쏘쎄,이 또한 지나가리라,♪이 또한 지나가리라(임재범)
노라조,14,쏘쎄,카레,♪카레(노라조)
"서인국, 정은지",13,쏘쎄,All For You,"♪All For You(서인국, 정은지)"
윤미래,13,쏘쎄,ALWAYS,♪ALWAYS(윤미래)
가비엔제이,13,쏘쎄,Happiness,♪Happiness(가비엔제이)
브라운아이드걸스,13,쏘쎄,Sixth Sense,♪Sixth Sense(브라운아이드걸스)
소향,13,쏘쎄,가슴만 알죠,♪가슴만 알죠(소향)
태연,13,쏘쎄,그대라는 시,♪그대라는 시(태연)
케이시,13,쏘쎄,그때가 좋았어,♪그때가 좋았어(케이시)
"하동균, 이정",13,쏘쎄,기다릴게,"♪기다릴게(하동균, 이정)"
임창정,13,쏘쎄,내가 저지른 사랑,♪내가 저지른 사랑(임창정)
노을,13,쏘쎄,늦은 밤 너의 집 앞 골목길에서,♪늦은 밤 너의 집 앞 골목길에서(노을)
폴킴,13,쏘쎄,"모든 날, 모든 순간","♪모든 날, 모든 순간(폴킴)"
김범수,13,쏘쎄,보고 싶다,♪보고 싶다(김범수)
장윤정,13,쏘쎄,불나비,♪불나비(장윤정)
다비치,13,쏘쎄,슬픈 다짐,♪슬픈 다짐(다비치)
바버렛츠,13,쏘쎄,아빠의 청춘,♪아빠의 청춘(바버렛츠)
김나영,13,쏘쎄,어쩔 수가 없나 봐(Prod. 정키),♪어쩔 수가 없나 봐(Prod. 정키)(김나영)
샤프,13,쏘쎄,연극이 끝난 후,♪연극이 끝난 후(샤프)
마야,13,쏘쎄,진달래꽃,♪진달래꽃(마야)
빅마마,13,쏘쎄,체념 後,♪체념 後(빅마마)
에픽하이,13,쏘쎄,트로트,♪트로트(에픽하이)
다비치,13,쏘쎄,편지,♪편지(다비치)
터보,12,쏘쎄,Always,♪Always(터보)
Donna Summer,12,쏘쎄,Hot Stuff,♪Hot Stuff(Donna Summer)
HYNN(박혜원),12,쏘쎄,LET ME OUT,♪LET ME OUT(HYNN(박혜원))
김아중,12,쏘쎄,Maria,♪Maria(김아중)
"박정현, 소향, 이영현",12,쏘쎄,Mermaid,"♪Mermaid(박정현, 소향, 이영현)"
루머스,12,쏘쎄,Storm,♪Storm(루머스)
Sam Ryder,12,쏘쎄,Tiny Riot,♪Tiny Riot(Sam Ryder)
버즈,12,쏘쎄,가시,♪가시(버즈)
"이영현, 소향",12,쏘쎄,곁,"♪곁(이영현, 소향)"
씨야,12,쏘쎄,그 사람(구두Ⅲ),♪그 사람(구두Ⅲ)(씨야)
BMK,12,쏘쎄,꽃피는 봄이 오면,♪꽃피는 봄이 오면(BMK)
벤,12,쏘쎄,꿈처럼,♪꿈처럼(벤)
드렁큰 타이거,12,쏘쎄,난 널 원해,♪난 널 원해(드렁큰 타이거)
케이시,12,쏘쎄,늦은 밤 헤어지긴 너무 아쉬워,♪늦은 밤 헤어지긴 너무 아쉬워(케이시)
도원경,12,쏘쎄,다시 사랑한다면,♪다시 사랑한다면(도원경)
성시경,12,쏘쎄,두사람,♪두사람(성시경)
지아,12,쏘쎄,바이올린,♪바이올린(지아)
빅마마,12,쏘쎄,배반,♪배반(빅마마)
다비치,12,쏘쎄,사랑과 전쟁(Narr. 하하),♪사랑과 전쟁(Narr. 하하)(다비치)
임재현,12,쏘쎄,사랑에 연습이 있었다면,♪사랑에 연습이 있었다면(임재현)
송하예,12,쏘쎄,새 사랑,♪새 사랑(송하예)
박상민,12,쏘쎄,서른이면,♪서른이면(박상민)
임창정,12,쏘쎄,소주 한 잔,♪소주 한 잔(임창정)
옥상달빛,12,쏘쎄,"수고했어, 오늘도","♪수고했어, 오늘도(옥상달빛)"
씨야,12,쏘쎄,슬픈 발걸음(구두Ⅱ),♪슬픈 발걸음(구두Ⅱ)(씨야)
가호,12,쏘쎄,시작,♪시작(가호)
AKMU(악뮤),12,쏘쎄,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","♪어떻게 이별까지 사랑하겠어, 널 사랑하는 거지(AKMU(악뮤))"
김건모,12,쏘쎄,어제보다 슬픈 오늘,♪어제보다 슬픈 오늘(김건모)
싸이,12,쏘쎄,예술이야,♪예술이야(싸이)
김범수,12,쏘쎄,오직 너만,♪오직 너만(김범수)
원미연,12,쏘,위로해 주세요,♪위로해 주세요(원미연)
아이비,12,쏘쎄,이럴거면,♪이럴거면(아이비)
정인,12,쏘쎄,장마,♪장마(정인)
에일리,12,쏘쎄,저녁 하늘,♪저녁 하늘(에일리)
거미,12,쏘쎄,죽어도 사랑해,♪죽어도 사랑해(거미)
백지영,12,쏘쎄,총 맞은 것처럼,♪총 맞은 것처럼(백지영)
이은미,12,쏘쎄,헤어지는 중입니다,♪헤어지는 중입니다(이은미)
이수영,12,쏘쎄,휠릴리,♪휠릴리(이수영)
윤도현(YB),12,쏘쎄,흰수염고래,♪흰수염고래(윤도현(YB))
IVE(아이브),11,쏘쎄,I AM,♪I AM(IVE(아이브))
The Weather Girls,11,쏘쎄,It's Raining Men,♪It's Raining Men(The Weather Girls)
아이유,11,쏘쎄,Love wins all,♪Love wins all(아이유)
린,11,쏘쎄,My Destiny,♪My Destiny(린)
Boney M,11,쏘쎄,Sunny,♪Sunny(Boney M)
뱅크,11,쏘쎄,가질 수 없는 너,♪가질 수 없는 너(뱅크)
인순이,11,쏘쎄,거위의 꿈,♪거위의 꿈(인순이)
타샤니,11,쏘쎄,경고,♪경고(타샤니)
바이브,11,쏘쎄,그 남자 그 여자(Feat. 장혜진),♪그 남자 그 여자(Feat. 장혜진)(바이브)
러브홀릭,11,쏘쎄,그대만 있다면,♪그대만 있다면(러브홀릭)
조수미,11,쏘쎄,나가거든,♪나가거든(조수미)
심은경,11,쏘쎄,나성에 가면,♪나성에 가면(심은경)
AKMU(악뮤),11,쏘쎄,낙하(with 아이유),♪낙하(with 아이유)(AKMU(악뮤))
체리 필터,11,쏘쎄,낭만고양이,♪낭만고양이(체리 필터)
성시경,11,쏘쎄,너의 모든 순간,♪너의 모든 순간(성시경)
에일리,11,쏘쎄,노래가 늘었어,♪노래가 늘었어(에일리)
거미,11,쏘,님은 먼 곳에,♪님은 먼 곳에(거미)
박화요비,11,쏘,당신과의 키스를 세어보아요,♪당신과의 키스를 세어보아요(박화요비)
"홍진영, 김영철",11,쏘쎄,따르릉,"♪따르릉(홍진영, 김영철)"
아이유,11,쏘쎄,마음을 드려요,♪마음을 드려요(아이유)
우효,11,쏘,민들레,♪민들레(우효)
